song_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,target,song_title,artist,similarity,URL
223,0.853265913,0.476798144,378253,0.201586656,0.565,3,0.449,0.599573041,0,0.0342,0.187465009,4,0.196,1,Words I Don't Remember,How To Dress Well,0.8021389182221226,https://open.spotify.com/track/69tms8bn7pYZck6hJw6X1e
224,0.086630559,0.70649652,178987,0.747762408,0.000388,2,0.202,0.690454407,1,0.0321,0.510561491,4,0.648,1,I Would Die 4 U,Prince,0.9776383495236248,https://open.spotify.com/track/7Ktbhp8YaAxKYiYbwjg9rg
225,0.00015393,0.848027842,356560,0.526037429,0.88,1,0.0643,0.599390058,1,0.121,0.30401465,4,0.499,1,Bless My Soul,Nightmares On Wax,0.9592257603914965,https://open.spotify.com/track/3YRwOkqsraaMCYMsKfKBkg
226,0.03999726,0.64037123,313147,0.49450773,0.000123,2,0.0818,0.615736505,0,0.0579,0.347018755,4,0.567,1,Heaven And Hell Is On Earth,20th Century Steel Band,0.9840523229086549,https://open.spotify.com/track/1SrGyJHwgPMqQ8KPmpUDRo
227,0.0450224,0.77262181,243800,0.612489829,0.0,2,0.088,0.871637694,1,0.0651,0.432758701,4,0.13,1,Upper Echelon,Travis Scott,0.984366073481891,https://open.spotify.com/track/1x6Zk7hoTIlSOFNZnyxjZD
228,0.000686595,0.722737819,384907,0.856590724,0.2,0,0.022,0.833882281,1,0.0393,0.397067743,4,0.946,1,Flying High (Part 1),Cloud One,0.9654049079028839,https://open.spotify.com/track/35CIWOsRz4ViEY1an19Oy1
229,0.010750945,0.578886311,240760,0.794548413,0.187,8,0.0719,0.820921013,0,0.0327,0.53742302,4,0.288,1,Go,Grimes,0.9608451410543094,https://open.spotify.com/track/46QbY78ha62aiu6gBgC7lS
230,0.3788927,0.807424594,242067,0.521969081,0.0,2,0.131,0.684080512,0,0.0716,0.422862042,4,0.895,1,Spill The Wine,Eric Burdon,0.9902946023313909,https://open.spotify.com/track/0wva7TtE4QUkKtnMHP9BpT
231,0.099293912,0.851508121,247800,0.873881204,0.000472,11,0.339,0.764257396,0,0.0401,0.434805683,4,0.91,1,Got To Give It Up (Part 1),Marvin Gaye,0.975940736159353,https://open.spotify.com/track/08XnenplphMzGd0v7cVLmY
232,0.091756202,0.570765661,286315,0.856590724,0.0,2,0.069,0.739463251,0,0.0859,0.217329943,4,0.944,1,Never Gonna Give You Up,Barry White,0.949249238218768,https://open.spotify.com/track/4PTG3Z6ehGkBFwjybzWkR8
233,0.078188324,0.704176334,289627,0.520951993,0.0,9,0.382,0.816071973,1,0.0708,0.455777036,4,0.23,1,Sanctified,Rick Ross,0.9873572587859522,https://open.spotify.com/track/0hZpRFdaq34ykHEwvWbviP
234,0.061102848,0.345707657,151853,0.774206672,0.0107,11,0.248,0.740164684,1,0.0451,0.386990296,4,0.416,1,It #1,Ty Segall,0.9329643580066197,https://open.spotify.com/track/2p2VPbDlG1JBkHNwfaV5DB
235,0.011052454,0.736658933,280427,0.572823434,0.00672,0,0.127,0.890850869,1,0.0386,0.321341094,4,0.952,1,Dangerous (feat. Joywave),Big Data,0.9748587903311656,https://open.spotify.com/track/376EkZ8fzy4qBpD86GA7x0
236,0.025022343,0.575406032,221840,0.532139951,1.37e-05,2,0.352,0.831625496,0,0.0319,0.187004292,4,0.299,1,Counting,Autre Ne Veut,0.9621355757137642,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1
237,0.645225118,0.620649652,175333,0.384662327,4.03e-05,0,0.14,0.775541324,1,0.0367,0.30376388,4,0.266,1,You're the Best,Wet,0.940352482252534,https://open.spotify.com/track/4zXa17K83Pp6N2yXdVc2sv
238,0.540702207,0.878190255,313493,0.488405207,0.000333,7,0.0827,0.686581275,0,0.0765,0.319544882,4,0.797,1,Estrelar,Marcos Valle,0.9658519157414691,https://open.spotify.com/track/0jvA0oSQayrHRmyKVe3R8L
239,0.017283627,0.43387471,190582,0.534174125,0.0367,7,0.13,0.792192742,0,0.0324,0.486831669,5,0.172,1,Hold On We're Going Home,ASTR,0.957498574175175,https://open.spotify.com/track/6jdOi5U5LBzQrc4c1VT983
240,0.064218435,0.719257541,256693,0.946094386,0.165,5,0.131,0.812808783,1,0.0428,0.379758794,4,0.748,1,Uncle ACE,Blood Orange,0.9626451596072686,https://open.spotify.com/track/0Cn4UhpHhgf88eWaS9nn5u
241,0.246229004,0.581206497,227907,0.646053702,0.000913,10,0.146,0.766819152,1,0.0274,0.401704068,4,0.884,1,San Francisco,Foxygen,0.9936425164969165,https://open.spotify.com/track/7oa0lGzjrwq7lhbCk6p1G4
242,0.001012224,0.712296984,258387,0.676566314,0.897,4,0.0922,0.794784995,0,0.0361,0.426518615,4,0.0793,1,Stay High - Habits Remix,Tove Lo,0.9766625019052326,https://open.spotify.com/track/5JCi3pyggvk4B0yd0BK3ow
243,0.255274256,0.417633411,139267,0.961350692,2.43e-06,0,0.294,0.848673376,0,0.126,0.381426705,4,0.539,1,Crosstown Traffic,Jimi Hendrix,0.9388995723691109,https://open.spotify.com/track/1ntxpzIUbSsizvuAy6lTYY
244,0.011755973,0.650812065,175357,0.859641985,0.000379,7,0.356,0.78621531,1,0.31,0.556662312,4,0.317,1,Ziggy Starfish (Anxiety Raps) [feat. Gold Panda],Open Mike Eagle,0.9602268111473908,https://open.spotify.com/track/5nMuE2eNmSIWrAiZR6Y6UP
245,0.062911898,0.667053364,181149,0.651139138,0.774,1,0.353,0.711070448,0,0.15,0.228083885,4,0.436,1,Marijuana,Chrome Sparks,0.9748646304725737,https://open.spotify.com/track/1C9DajYq19423BwN85bNf0
246,0.481405555,0.590487239,187617,0.621643613,0.0,9,0.108,0.773101555,0,0.114,0.344942615,4,0.104,1,Crown Violet - Bonus Track,Azizi Gibson,0.98008661947868,https://open.spotify.com/track/4mbWBIgr3uxxr1wyUncs73
247,0.096178325,0.725058005,202349,0.719283971,0.000519,8,0.208,0.785818847,1,0.0349,0.305332649,4,0.56,1,Glad I Met You,D. Gookin,0.9822399141871245,https://open.spotify.com/track/1Rslpnd4uynxWjvOSVRh8H
248,0.252259172,0.518561485,265827,0.737591538,2.68e-06,0,0.134,0.819213175,1,0.283,0.773887282,4,0.709,1,Dancing In The Rain,Blu,0.9557634652120501,https://open.spotify.com/track/2V611MUVr8JYVkbqiphs4G
249,0.029142958,0.64037123,202733,0.831163548,5.56e-06,9,0.0927,0.89978652,1,0.0616,0.320600448,4,0.807,1,You Know I'm No Good - Ghostface UK Version,Amy Winehouse,0.96296588922364,https://open.spotify.com/track/0xwsq3pwPIE37HwwNHuJ3S
250,0.007474554,0.52900232,246007,0.94812856,0.0816,11,0.105,0.935224154,0,0.036,0.502560185,4,0.452,1,Kill V. Maim,Grimes,0.9429991438064207,https://open.spotify.com/track/3WXhshrs1fzwF3rQE399Gq
251,0.451254715,0.538283063,217120,0.654190399,0.368,10,0.109,0.713235743,0,0.0457,0.566121583,4,0.276,1,Life Round Here,James Blake,0.9717419687185139,https://open.spotify.com/track/2746pcTPaE9FBHkvUivCsg
252,0.276379844,0.73549884,206378,0.432465419,0.0,1,0.101,0.705215005,0,0.179,0.374877531,4,0.307,1,Sitting Pretty (feat. Wiz Khalifa),Ty Dolla $ign,0.9941473991513803,https://open.spotify.com/track/5D6ZqSw9ewMMhHhPjViQJm
253,0.213063081,0.697215777,322050,0.683685924,5.83e-05,11,0.137,0.795303446,0,0.0373,0.27630167,4,0.867,1,"Glyde 2nyte (feat. Leon Sylvers III, Leon Sylvers IV)",Dâm-Funk,0.9900119017169722,https://open.spotify.com/track/2Rzy8iwzC5ZwMjmKs4q5wD
254,0.056178211,0.553364269,243589,0.640968267,0.108,0,0.0857,0.823391278,1,0.0315,0.544403751,4,0.371,1,Clouds Over the Pacific,James Pants,0.9722561123667472,https://open.spotify.com/track/5SgNkLs45CopWKDKfnB3no
255,0.003343889,0.538283063,238507,0.667412531,0.916,10,0.0521,0.710887466,0,0.0445,0.253994821,4,0.771,1,Distant Land,Madlib,0.9614868384402072,https://open.spotify.com/track/0WlRx5eXGE4ApN1pPEQ8df
256,0.033364075,0.72737819,267800,0.800650936,0.0499,7,0.611,0.821530955,0,0.0471,0.339518989,4,0.824,1,Flashlight,Parliament,0.9716813434036222,https://open.spotify.com/track/4soJPaN3etpZC72tHZztw3
257,0.541707235,0.657772622,171560,0.829129373,0.0,8,0.0882,0.741781031,1,0.0954,0.541621956,4,0.822,1,Can You Get To That,Funkadelic,0.9696107034563493,https://open.spotify.com/track/5lc9L9FeLBwlJPgEbq9uEw
258,0.025826365,0.186774942,186369,0.321602929,0.00489,0,0.174,0.781884721,0,0.0315,0.314558645,3,0.151,1,Better,Banks,0.8885438930904994,https://open.spotify.com/track/5XVjNRubJUW0iPhhSWpLCj
259,0.019394186,0.337587007,216771,0.672497966,0.0,6,0.1,0.776395242,0,0.241,0.138494915,4,0.601,1,Pony,Pretty Sister,0.913965157505548,https://open.spotify.com/track/6mz1fBdKATx6qP4oP1I65G
260,0.018188152,0.939675174,192773,0.817941416,6.81e-06,8,0.0577,0.903110704,0,0.203,0.420371839,4,0.552,1,WTF (Where They From) [feat. Pharrell Williams],Missy Elliott,0.9756849827654078,https://open.spotify.com/track/7f7KhpJOLkvrkvKuuo5FO3
261,0.006228319,0.726218097,312240,0.730471928,0.0,11,0.329,0.874534919,0,0.072,0.263366614,4,0.273,1,Again,Fetty Wap,0.9668781932011634,https://open.spotify.com/track/3ESSGgWzRf1xvP7G5hHMhB
262,0.108540169,0.473317865,194613,0.42534581,0.0,6,0.135,0.686154315,1,0.185,0.654806616,4,0.272,1,Exchange,Bryson Tiller,0.9499488939554105,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
263,0.196982633,0.308584687,238000,0.684703011,0.00883,5,0.0781,0.752973468,0,0.0708,0.716262713,3,0.804,1,Sugar for the Queen,Bells Atlas,0.9190849883375892,https://open.spotify.com/track/3U56hGk1oNOW2cw6JaMTrd
264,0.670350818,0.288863109,275013,0.699959317,0.00186,3,0.0986,0.784964928,1,0.0404,0.4242092,4,0.558,1,Symphony of the Nymph,Ariel Pink's Haunted Graffiti,0.8988673815481216,https://open.spotify.com/track/5SoQpMQHaFrXKT6Md2nWSD
265,0.124620617,0.873549884,347667,0.526037429,0.0123,10,0.314,0.604818542,0,0.0686,0.400631007,4,0.704,1,Cool It Now,New Edition,0.9762487733997661,https://open.spotify.com/track/5LkcAjqj5NOctNGi2qUjlw
266,0.074369217,0.465197216,215867,0.719283971,0.00336,6,0.122,0.810125038,1,0.0307,0.475675329,4,0.496,1,Jumpin' Jack Flash,Ananda Shankar,0.9626194171918749,https://open.spotify.com/track/1GOdYykgw2W0OcjPANvwgE
267,0.096680839,0.617169374,252095,0.281936534,0.0031,2,0.106,0.613601708,1,0.474,0.61635719,4,0.111,1,River,Ibeyi,0.9456179796061333,https://open.spotify.com/track/3mRLHiSHYtC8Hk7bzZdUs1
268,0.457284883,0.841067285,191541,0.65012205,0.0622,5,0.0674,0.812869777,0,0.113,0.420704255,4,0.624,1,You Know You Like It - Bondax Remix,AlunaGeorge,0.9927063555774789,https://open.spotify.com/track/3EacEcPQv7hlMAK1sDWzIj
269,0.015072566,0.828306265,229715,0.531122864,0.00103,4,0.0805,0.70884416,0,0.261,0.655086545,4,0.43,1,Batuque (Jeremy Sole & Atropolis Remix),Dom La Nena,0.9618613438653417,https://open.spotify.com/track/09cKPn1VZWYH4AbY6dAw5G
270,0.172861961,0.337587007,273545,0.549430431,0.000309,11,0.256,0.713571211,0,0.0427,0.432239666,4,0.542,1,Mykonos (feat. Fleet Foxes),Rhythms Del Mundo,0.963336585412076,https://open.spotify.com/track/5ctOTJ9Q0Uf0gAu5d1mKtm
271,0.123615589,0.407192575,153973,0.864727421,0.968,0,0.897,0.814455627,1,0.0332,0.304183773,4,0.554,1,So Destroyed (channeling Rage Peace),Prince Rama,0.9374511986007488,https://open.spotify.com/track/6cew33V5lIxbvmhoI62Sn2
272,0.005956962,0.564965197,207301,0.636899919,0.585,8,0.105,0.847453492,1,0.0266,0.216350191,4,0.0844,1,Bitch,Allie X,0.9584898387324329,https://open.spotify.com/track/2mKvEIvd912eg3FZ8WamMS
273,0.174872017,0.489559165,181400,0.419243287,0.0248,9,0.133,0.755321744,0,0.0298,0.536997294,4,0.189,1,Locket,Kilo Kish,0.9750082315239159,https://open.spotify.com/track/5oVnnh9FIbR1P52Ntd3o8y
274,0.005926811,0.298143852,325500,0.670463792,1.04e-05,8,0.0957,0.833638304,0,0.0305,0.302894933,3,0.0647,1,Apathy,Shlohmo,0.9188065937317247,https://open.spotify.com/track/6nzlWtuEAsN2kmWFgBA5Bg
275,0.000302674,0.225058005,245880,0.745728234,0.0139,2,0.608,0.75968283,1,0.0413,0.183575161,4,0.239,1,It All Feels Right,Washed Out,0.8768195688064708,https://open.spotify.com/track/7c9qPLximN9mS72hii7pwG
276,0.291455264,0.852668213,222573,0.47721725,3.04e-06,10,0.112,0.819304666,0,0.148,0.347432817,4,0.729,1,Last Chance to Dance,Ekkah,0.9906518609576354,https://open.spotify.com/track/5UY6RRNjZzJtQTiAHOSIID
277,0.004137861,0.30974478,215560,0.884052075,0.172,9,0.31,0.869014944,1,0.0741,0.470893207,4,0.399,1,The Righteous One,The Orwells,0.9053815400397858,https://open.spotify.com/track/4XeHj96cbl7sZAJH6jxiny
278,0.004941883,0.460556845,282659,0.791497152,0.93,10,0.235,0.70957609,0,0.0777,0.677504199,4,0.222,1,The New International Sound,GENER8ION,0.9276522317586663,https://open.spotify.com/track/47kqiXIK2DjMuu8OOv7svd
279,0.385927896,0.412993039,281774,0.595199349,0.808,5,0.0987,0.673132052,0,0.0356,0.560563824,4,0.0635,1,Like Lust,MOVEMENT,0.9592563397043037,https://open.spotify.com/track/6M5hvy4gXgBsBwHRImZ8xb
280,0.00982632,0.6774942,362413,0.638934093,0.00955,2,0.103,0.72400122,0,0.0859,0.654141784,4,0.808,1,Rhythm of Devotion,Sisyphus,0.9627289923056271,https://open.spotify.com/track/7i1PzYEhImLpKcFzQI1jHb
281,0.062409384,0.712296984,190440,0.533157038,0.0312,1,0.12,0.755748704,1,0.0936,0.582433284,4,0.761,1,Zion Gate Dub,King Tubby,0.9783983470925023,https://open.spotify.com/track/4BhvAILu5Dde9FxN7dQ3VM
282,0.081404413,0.613689095,253587,0.76810415,6.54e-05,0,0.114,0.76294602,0,0.0274,0.379443874,4,0.738,1,Enjoy The Silence - Remastered Version Original,Depeche Mode,0.975459651363036,https://open.spotify.com/track/04XfVuwaZQ8A5HLdZPb4Jk
283,0.027032399,0.866589327,270520,0.654190399,0.299,8,0.115,0.856114669,1,0.036,0.362385696,4,0.244,1,Fried Neck Bones And Some Home Fries - Dan The Automator Remix,Willie Bobo,0.978557204887522,https://open.spotify.com/track/2pevDQc14qpeimYLa8nmzS
284,0.430149127,0.582366589,238427,0.851505289,0.656,1,0.114,0.698780116,1,0.153,0.509494261,4,0.517,1,Archangel,Burial,0.9667895669283307,https://open.spotify.com/track/6evpAJCR5GeeHDGgv3aXb3
285,0.702511714,0.306264501,328966,0.502644426,0.872,2,0.131,0.620677036,0,0.034,0.478929505,4,0.254,1,"Lone Wolf and Cub (feat. Herbie Hancock, Flying Lotus, Miguel Atwood-Ferguson & Mono/poly)",Thundercat,0.8788777328794317,https://open.spotify.com/track/1EHBSrr2pavrLkYwHn9IHD
286,0.221103304,0.129930394,207186,0.744711147,0.000176,11,0.157,0.907746264,0,0.0577,0.197968181,4,0.365,1,Skyscraper,Elephant,0.8651707944232637,https://open.spotify.com/track/0o1p1FxsEUwSDR3SrCcLyH
287,0.518591591,0.467517401,216520,0.7955655,5e-06,1,0.152,0.668770967,0,0.0656,0.307099701,4,0.769,1,I Want You - Single Version,Marvin Gaye,0.9419923920916317,https://open.spotify.com/track/5OFD3jSOLc9Ked6ZuTO839
288,0.005665504,0.46287703,208613,0.888120423,0.0226,8,0.0633,0.850869167,1,0.0357,0.198936269,4,0.264,1,"The New International Sound, Pt. 2 (feat. M.I.A.)",GENER8ION,0.9191546037190117,https://open.spotify.com/track/17QQBVcZWs191AzUMFYUqi
289,0.506531255,0.692575406,181459,0.693856794,0.0,2,0.295,0.837145471,1,0.31,0.403937669,4,0.668,1,Suede (feat. Anderson Paak & Knxwledge),NxWorries,0.9855814861437131,https://open.spotify.com/track/7rSOl2r2wrPOVqdXfqMNIV
290,0.829145241,0.696055684,196507,0.600284784,0.0178,5,0.248,0.824245197,1,0.153,0.688969628,4,0.69,1,Bam Bam,Sister Nancy,0.9346865121174209,https://open.spotify.com/track/6lEMuS33oQCh7EhkRfvmc8
291,0.045524914,0.79350348,218280,0.692839707,5.71e-06,11,0.0785,0.853552912,1,0.0502,0.461673043,4,0.131,1,Alright,Logic,0.9838892300087589,https://open.spotify.com/track/3iVcZ5G6tvkXZkZKlMpIUs
292,0.260299396,0.74361949,156484,0.484336859,0.902,9,0.14,0.747483989,0,0.0316,0.263395773,4,0.475,1,Rainy Streets,Blue In Green,0.9917393692976298,https://open.spotify.com/track/1Cz19AggTAXEFXNXBpeygS
293,0.004047409,0.712296984,168451,0.676566314,5.49e-06,9,0.116,0.813022263,1,0.342,0.595100075,4,0.601,1,Hazelton Trump,OB OBrien,0.9719307813296466,https://open.spotify.com/track/3dM4LTJVBqnSf3RO6gCPkd
294,0.01416804,0.613689095,256667,0.823026851,6.02e-06,0,0.129,0.723665752,1,0.0617,0.544502893,4,0.731,1,Free Stress Test,Professor Murder,0.9575638789982459,https://open.spotify.com/track/4DSiFTlp3ijsF6qmyi5mbb
295,0.127635701,0.414153132,278147,0.604353133,0.0,11,0.0815,0.744708753,0,0.236,0.348978259,5,0.522,1,I'm Ya Dogg,Snoop Dogg,0.9726899832094857,https://open.spotify.com/track/16utyJfWZGkTWYDobMzND7
296,0.380902756,0.479118329,293213,0.365337673,0.0464,9,0.0914,0.740073193,1,0.0317,0.431971401,3,0.339,1,Hot Dreams,Timber Timbre,0.972662304642866,https://open.spotify.com/track/3kpRgTtMnArQ5Gay0JxElf
297,0.086530056,0.271461717,242253,0.561635476,0.0,0,0.137,0.795547423,0,0.0798,0.511418774,5,0.116,1,The Hills,The Weeknd,0.9284605758578662,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
298,0.261304424,0.732018561,200213,0.900325468,0.000102,11,0.165,0.952455017,0,0.0322,0.419082999,4,0.967,1,"When They Fight, They Fight",Generationals,0.9860941500343194,https://open.spotify.com/track/0zqmyB1prgGGiOS10sjH8A
299,0.032158042,0.663573086,273949,0.787428804,0.00129,4,0.127,0.850747179,0,0.0378,0.356647149,4,0.549,1,The River,Son Little,0.9709390352625241,https://open.spotify.com/track/5sAcIjfZmNEgbseZ1Bpmom
300,0.035776142,0.418793503,229893,0.80268511,1.6e-06,8,0.0736,0.904086612,1,0.0501,0.146898619,4,0.803,1,Rill Rill,Sleigh Bells,0.9168191912635659,https://open.spotify.com/track/0Z7b5GlC70FAES1YduhhqQ
301,0.045524914,0.877030162,372096,0.422294548,0.751,11,0.101,0.751814578,0,0.0658,0.420710087,4,0.138,1,Awake,Santé,0.9701385253590923,https://open.spotify.com/track/3gxNkvcP8scSzL6mGznTn3
302,0.190952465,0.674013921,228040,0.403986981,5.26e-06,6,0.221,0.709667582,0,0.0288,0.608612485,4,0.815,1,Johnny Was,Bob Marley & The Wailers,0.9763721377620047,https://open.spotify.com/track/26dLrtjPbmRssms1NUYYxX
303,0.409043539,0.656612529,192040,0.481285598,0.0,11,0.43,0.576456237,0,0.357,0.127781795,4,0.708,1,Monster Mash,"Bobby ""Boris"" Pickett",0.9615254202544563,https://open.spotify.com/track/0xxZY5C9xxij3D1HkzbnfC
304,0.858291053,0.225058005,659560,0.298209927,0.888,2,0.585,0.523116804,1,0.0411,0.32425119,4,0.0933,1,Night on Bald Mountain,Modest Mussorgsky,0.7581863610084477,https://open.spotify.com/track/5rPqo5uyPn5MDoJkkiu8Nr
305,0.153766429,0.699535963,230400,0.918633035,0.0328,10,0.113,0.859560842,0,0.0676,0.449927685,4,0.191,1,Feel The Volume,Jauz,0.9766738136999117,https://open.spotify.com/track/03IxJiB8ZOH9hEQZF5mCNY
306,0.322611132,0.72737819,308947,0.414157852,0.155,1,0.11,0.673772492,0,0.0733,0.29719721,4,0.587,1,Water Me (feat. Leon Ware),Theophilus London,0.9885776854531567,https://open.spotify.com/track/6vuIHcihoU6oPvV585zoJY
307,0.000791118,0.752900232,248991,0.237184703,0.1,5,0.341,0.374565416,0,0.0802,0.53698563,4,0.281,1,Kathy Lee,Jessy Lanza,0.8906624722783995,https://open.spotify.com/track/3nvUO4uRGuLei8RnTwYrwp
308,0.026027371,0.658932715,225533,0.542310822,0.00243,10,0.106,0.716986886,0,0.352,0.429516189,4,0.693,1,Love Buzz,Shocking Blue,0.9820176596619801,https://open.spotify.com/track/5muVpPu8Fj9fXfDbbqDdrZ
309,0.058288769,0.610208817,201848,0.887103336,0.0,1,0.0382,0.871027752,0,0.188,0.316488989,4,0.464,1,Beautiful Life (feat. Action Bronson & Joey Bada$$),Statik Selektah,0.9581884327896046,https://open.spotify.com/track/5lfw2zFSuMlqZZJf9FYcM3
310,0.05004754,0.325986079,274480,0.739625712,0.0,11,0.418,0.829765172,0,0.338,0.247719744,4,0.734,1,Auditorium,Mos Def,0.9217456978292792,https://open.spotify.com/track/2LzAFLIOe3qUvCaPtIhX2G
311,0.080700894,0.628770302,472013,0.724369406,0.000253,0,0.38,0.742878927,1,0.263,0.175311421,4,0.527,1,Disco Devil,"Lee ""Scratch"" Perry",0.9632905642544639,https://open.spotify.com/track/6wQIJNrcLbbGzkOHv3ZUId
312,0.118590449,0.675174014,288347,0.894222945,0.000115,6,0.386,0.783226593,1,0.243,0.297932024,4,0.408,1,Frontier Psychiatrist,The Avalanches,0.9650277709666156,https://open.spotify.com/track/3mPJHVpCvzykoxmWnYdnFq
313,0.001896649,0.501160093,252140,0.746745321,0.39,10,0.124,0.784751449,1,0.0266,0.700907437,4,0.824,1,Had Ten Dollaz,Cherry Glazerr,0.9386694089049026,https://open.spotify.com/track/5mqr5kF7oNDdcG01qazSqK
314,0.017484633,0.37587007,241800,0.749796583,0.0,6,0.128,0.823696249,1,0.368,0.282605907,4,0.585,1,Sometimes,Heems,0.9307444746978523,https://open.spotify.com/track/6FqF5CMHIMreHf11oZJSZo
315,0.124620617,0.568445476,265133,0.623677787,0.85,1,0.231,0.770875267,1,0.0447,0.724998834,4,0.373,1,VHS Sex,Com Truise,0.9610862316660845,https://open.spotify.com/track/7svhI5eLhJGASIORKB9qQx
316,0.00841928,0.539443155,235440,0.865744508,3.55e-05,9,0.15,0.81283928,1,0.0816,0.350652001,3,0.42,1,Ambling Alp,Yeasayer,0.9475355052136385,https://open.spotify.com/track/67k3wJiBJ7ZgEJH26Sp7hm
317,0.431154155,0.497679814,141493,0.953213995,0.000686,7,0.0721,0.860353766,1,0.0944,0.519612531,4,0.628,1,All Day And All Of The Night,The Kinks,0.9552532282972529,https://open.spotify.com/track/1mfV2kv9RwFKVI8kEQlmOJ
318,0.421103875,0.242459397,133093,0.95829943,0.0,7,0.102,0.823299787,0,0.0504,0.55659233,4,0.561,1,Strychnine,The Sonics,0.898392383597804,https://open.spotify.com/track/4JS9ziFhSRnm4ERHvdmlQg
319,0.106530113,0.916473318,194040,0.30736371,0.000208,6,0.0723,0.62146996,0,0.0378,0.300264766,4,0.949,1,Who Is He (And What Is He to You?),Bill Withers,0.9465209450772748,https://open.spotify.com/track/1KywyxekfDEp3Ym7YP7S25
320,0.021203236,0.667053364,236456,0.905410903,0.893,6,0.119,0.771881671,0,0.0339,0.420581786,4,0.311,1,Acamar,Frankey,0.9580714652129287,https://open.spotify.com/track/2o9fz1ALwGI65oMzueYMUI
321,0.008027319,0.882830626,382015,0.323637103,0.804,5,0.257,0.46505032,0,0.053,0.427125128,4,0.964,1,It Looks Like Love,Goody Goody,0.9215319947523837,https://open.spotify.com/track/08QMFKQ4jbwh6N6ZuEHdEg
322,0.002369012,0.708816705,232375,0.869812856,0.00102,0,0.327,0.82031107,1,0.0624,0.41167071,4,0.657,1,Freak Connection - Edit,Cerrone,0.9637867713895929,https://open.spotify.com/track/04ex8M7M7DXFYpjlBcwKAh
323,0.060499831,0.790023202,446307,0.573840521,0.000627,10,0.226,0.669136932,0,0.059,0.35404031,4,0.726,1,"I'll Be Good - 12"" Mix",Rene & Angela,0.9810946489630658,https://open.spotify.com/track/6CIeac89zHEzVuPRbWC3vH
324,0.220098276,0.668213457,223191,0.508746949,0.0,4,0.124,0.612015858,1,0.0605,0.216735094,4,0.712,1,Here I Come (Broader Than Broadway),Barrington Levy,0.9897712714221215,https://open.spotify.com/track/7DDa8ixNmRpeh2VXUp3chq
325,0.013866532,0.643851508,144280,0.905410903,0.0,6,0.219,0.869167429,1,0.0721,0.245690258,4,0.742,1,Swords,M.I.A.,0.9470875570378356,https://open.spotify.com/track/7qC2mWsZShcCnXDadKM2Vy
326,0.016982119,0.610208817,197800,0.861676159,0.0,1,0.0937,0.871302226,0,0.0777,0.466536811,4,0.176,1,Hands On The Wheel,ScHoolboy Q,0.961346681939868,https://open.spotify.com/track/78JKJfKsqgeBDBF58gv1SF
327,0.316580964,0.612529002,190734,0.440602116,0.0,5,0.0931,0.705032022,1,0.0947,0.216863395,4,0.193,1,Kush High,Eighty4 Fly,0.9876060334726791,https://open.spotify.com/track/43QDbgiZ4zreYf8J3te6Ja
328,0.520601647,0.638051044,248372,0.520951993,0.26,9,0.0946,0.621988411,0,0.111,0.234073201,4,0.356,1,Métele,Buscabulla,0.9626509831683371,https://open.spotify.com/track/7eQRFMGV6hPDQZiXlLwuYw
329,0.056982233,0.83062645,194828,0.531122864,0.799,8,0.0991,0.652881976,1,0.116,0.432297985,4,0.357,1,What I Might Do,Ben Pearce,0.977035831265059,https://open.spotify.com/track/5ea9yZi9Dv6MuJa8V2kpUq
330,0.028740946,0.740139211,479547,0.382628153,0.00691,1,0.0582,0.743122903,1,0.0353,0.402479705,4,0.965,1,Atomic Bomb,William Onyeabor,0.9727115042321434,https://open.spotify.com/track/6G2M6vvToPz12ghZpeJSGe
331,0.00913285,0.607888631,279200,0.616558177,0.000124,0,0.249,0.662976517,1,0.0747,0.251510451,4,0.408,1,World Restart,Kindness,0.9701277876269326,https://open.spotify.com/track/2PShlaEZ1JaK706lOgx8aD
332,0.044720891,0.795823666,237853,0.683685924,0.3,9,0.0933,0.745013724,1,0.0397,0.362123262,4,0.458,1,Swingin' Party,Kindness,0.979614894188715,https://open.spotify.com/track/3YYwrOdeMEvmHBWHJ0TmB6
333,0.119595477,0.689095128,263817,0.643002441,1.38e-05,1,0.121,0.887130223,1,0.0345,0.485099608,4,0.159,1,Antidote,Travis Scott,0.9899083969343062,https://open.spotify.com/track/7KmCQLSSde0UX5OqCgvGN9
334,0.011152956,0.839907193,233387,0.49450773,0.00257,11,0.0883,0.824062214,1,0.0334,0.409058039,4,0.825,1,Pieces,Tanlines,0.974363775846017,https://open.spotify.com/track/5H95n43z0KFcXGCEc0ewe1
335,0.389948007,0.675174014,745653,0.943043124,0.0147,2,0.302,0.85336993,0,0.171,0.488890314,4,0.584,1,Zombie,Fela Kuti,0.9781089456305802,https://open.spotify.com/track/7EZC6E7UjZe63f1jRmkWxt
336,0.0,0.212296984,97560,0.826078112,0.00245,5,0.335,0.832814883,1,0.147,0.653301997,4,0.463,1,Time-Out,Terror Train,0.8748611858551885,https://open.spotify.com/track/2xenokhIoxL3vfXjQWKBl0
